"fecha","ciudad","producto","ventas","unidades_vendidas","edad_cliente","promocion","satisfaccion_cliente","tasa_devolucion"
2022-02-01,"Portoviejo","Carne",229.17,33,41,FALSE,3,0.02
2022-02-02,"Portoviejo","Verduras",73.8,50,18,FALSE,3,0.05
2022-02-03,"Cuenca","Arroz",233.69,8,23,FALSE,2,0.06
2022-02-04,"Quito","Atún",358.3,2,19,TRUE,3,0.06
2022-02-05,"Manta","Frutas",65.75,9,27,FALSE,5,0.07
2022-02-06,"Manta","Verduras",71.19,27,29,FALSE,3,0.06
2022-02-07,"Quito","Arroz",83.56,13,33,TRUE,5,0.02
2022-02-08,"Quito","Pollo",213.69,22,38,FALSE,4,0.04
2022-02-09,"Quito","Frutas",402.62,47,28,FALSE,2,0.09
2022-02-10,"Portoviejo","Frutas",274.12,4,21,FALSE,4,0.08
2022-02-11,"Guayaquil","Pan",53.11,46,51,FALSE,3,0.05
2022-02-12,"Portoviejo","Frutas",271.94,21,58,TRUE,2,0.07
2022-02-13,"Cuenca","Frutas",267.78,1,35,FALSE,4,0.06
2022-02-14,"Manta","Pollo",468.55,18,58,FALSE,1,0.06
2022-02-15,"Cuenca","Verduras",413.48,18,51,TRUE,4,0.02
2022-02-16,"Guayaquil","Leche",153.42,6,NA,FALSE,4,0.08
2022-02-17,"Cuenca","Pan",414.62,30,21,TRUE,3,0.09
2022-02-18,"Portoviejo","Carne",423.65,46,30,FALSE,3,0.07
2022-02-19,"Quito","Arroz",248.1,39,44,FALSE,5,0.02
2022-02-20,"Portoviejo","Pan",75.94,10,19,FALSE,3,0.05
2022-02-21,"Manta","Verduras",432.61,25,18,FALSE,2,0.02
2022-02-22,"Quito","Frutas",218.87,26,53,FALSE,5,0.08
2022-02-23,"Guayaquil","Carne",358.1,10,49,FALSE,3,0.1
2022-02-24,"Cuenca","Atún",431.03,44,35,FALSE,4,0.08
2022-02-25,"Cuenca","Atún",146.3,47,22,FALSE,2,0
2022-02-26,"Quito","Pollo",198.03,36,49,FALSE,3,0.01
2022-02-27,"Quito","Verduras",345.59,10,38,FALSE,5,0.08
2022-02-28,"Manta","Atún",260.46,3,22,FALSE,4,0.06
2022-03-01,"Portoviejo","Leche",435.7,33,23,FALSE,2,0.08
2022-03-02,"Manta","Arroz",143.58,29,35,FALSE,1,0.02
2022-03-03,"Guayaquil","Atún",325.6,17,24,FALSE,4,0.05
2022-03-04,"Cuenca","Pollo",429.6,1,48,FALSE,3,0.05
2022-03-05,"Quito","Arroz",200.94,20,43,TRUE,1,0
2022-03-06,"Portoviejo","Carne",78.93,16,28,FALSE,3,0.08
2022-03-07,"Guayaquil","Pan",496,7,25,FALSE,1,0.08
2022-03-08,"Cuenca","Pan",98.6,35,25,TRUE,2,0.05
2022-03-09,"Portoviejo","Pan",189.76,24,55,TRUE,4,0.04
2022-03-10,"Manta","Verduras",166.56,39,56,TRUE,1,0.09
2022-03-11,"Quito","Verduras",311.44,43,44,FALSE,1,0.06
2022-03-12,"Manta","Frutas",64.9,13,42,FALSE,5,0.06
2022-03-13,"Cuenca","Frutas",156.54,38,57,TRUE,3,0.01
2022-03-14,"Cuenca","Frutas",162.88,16,29,FALSE,1,0.01
2022-03-15,"Portoviejo","Frutas",486.02,25,23,FALSE,5,0.07
2022-03-16,"Guayaquil","Verduras",202.75,7,21,FALSE,3,0.1
2022-03-17,"Portoviejo","Verduras",70.31,46,30,FALSE,4,0.08
2022-03-18,"Guayaquil","Pan",340.42,37,35,TRUE,2,0.08
2022-03-19,"Cuenca","Atún",367.25,8,37,FALSE,2,0.03
2022-03-20,"Manta","Frutas",372.47,8,40,FALSE,1,0.03
2022-03-21,"Quito","Carne",181.01,35,27,FALSE,2,0.06
2022-03-22,"Guayaquil","Arroz",364.1,34,59,FALSE,4,0.07
2022-03-23,"Portoviejo","Arroz",316.68,1,25,FALSE,5,0.01
2022-03-24,"Cuenca","Leche",420.72,18,30,FALSE,4,0.06
2022-03-25,"Guayaquil","Frutas",209.22,31,43,TRUE,3,0.01
2022-03-26,"Guayaquil","Carne",281.82,42,50,FALSE,4,0.05
2022-03-27,"Quito","Arroz",142.12,46,47,TRUE,3,0.07
2022-03-28,"Guayaquil","Verduras",262.37,2,45,TRUE,4,0.08
2022-03-29,"Cuenca","Verduras",72.48,11,29,FALSE,1,0.01
2022-03-30,"Portoviejo","Arroz",155.35,9,41,FALSE,3,0.03
2022-03-31,"Guayaquil","Arroz",499.17,6,49,FALSE,1,0.03
2022-04-01,"Manta","Pan",247.77,48,43,FALSE,2,0.01
2022-04-02,"Guayaquil","Pollo",127,43,42,FALSE,3,0.03
2022-04-03,"Portoviejo","Pollo",292.4,24,37,TRUE,4,0.09
2022-04-04,"Portoviejo","Arroz",357.49,48,39,FALSE,2,0.01
2022-04-05,"Guayaquil","Pollo",230.7,29,34,FALSE,2,0.04
2022-04-06,"Guayaquil","Verduras",270.53,16,27,FALSE,1,0.06
2022-04-07,"Manta","Leche",377.44,45,44,FALSE,1,0.01
2022-04-08,"Manta","Leche",455.18,19,33,TRUE,2,0.02
2022-04-09,"Portoviejo","Pollo",300.47,27,43,FALSE,3,0.08
2022-04-10,"Quito","Pollo",73.47,31,53,FALSE,2,0.02
2022-04-11,"Guayaquil","Arroz",87.52,17,23,FALSE,1,0.02
2022-04-12,"Manta","Arroz",89.75,40,47,FALSE,2,0.07
2022-04-13,"Manta","Frutas",213.49,16,56,TRUE,2,0.03
2022-04-14,"Portoviejo","Leche",278.93,42,32,FALSE,2,0.02
2022-04-15,"Cuenca","Arroz",93.13,49,58,FALSE,1,0.07
2022-04-16,"Guayaquil","Leche",427.35,39,31,FALSE,1,0.08
2022-04-17,"Manta","Frutas",144.44,13,40,FALSE,4,0.07
2022-04-18,"Quito","Atún",403.27,39,38,TRUE,5,0.07
2022-04-19,"Cuenca","Pollo",397.6,16,52,FALSE,3,0.09
2022-04-20,"Cuenca","Atún",336.75,15,49,FALSE,3,0.08
2022-04-21,"Manta","Verduras",147.03,7,20,FALSE,3,0.06
2022-04-22,"Guayaquil","Atún",455.99,13,31,FALSE,1,0.07
2022-04-23,"Guayaquil","Verduras",225.73,32,28,FALSE,3,0.03
2022-04-24,"Quito","Pollo",174.41,5,49,FALSE,5,0.09
2022-04-25,"Portoviejo","Frutas",179.35,17,33,FALSE,4,0.08
2022-04-26,"Cuenca","Verduras",184.56,22,44,FALSE,2,0.09
2022-04-27,"Guayaquil","Atún",369.23,40,23,TRUE,3,0.01
2022-04-28,"Cuenca","Arroz",254.27,28,51,TRUE,3,0.1
2022-04-29,"Quito","Frutas",156.91,50,31,FALSE,2,0.07
2022-04-30,"Manta","Leche",449.29,7,46,FALSE,5,0.08
2022-05-01,"Portoviejo","Pollo",428.67,5,50,FALSE,5,0.07
2022-05-02,"Cuenca","Leche",299.91,4,35,FALSE,1,0.02
2022-05-03,"Quito","Carne",486.41,49,20,FALSE,4,0.03
2022-05-04,"Portoviejo","Verduras",438.7,2,55,TRUE,2,0.08
2022-05-05,"Portoviejo","Verduras",107.62,34,55,FALSE,3,0.09
2022-05-06,"Quito","Atún",123.02,13,46,FALSE,5,0.09
2022-05-07,"Manta","Arroz",290.57,41,26,FALSE,2,0.06
2022-05-08,"Portoviejo","Frutas",342.8,19,48,FALSE,5,0.05
2022-05-09,"Quito","Frutas",483.68,38,35,FALSE,2,0.08
2022-05-10,"Manta","Frutas",410.83,10,26,FALSE,3,0.02
2022-05-11,"Portoviejo","Leche",350.42,20,58,FALSE,2,0.08
2022-05-12,"Portoviejo","Frutas",291.16,35,29,FALSE,5,0.06
2022-05-13,"Portoviejo","Frutas",328.31,46,42,FALSE,2,0
2022-05-14,"Guayaquil","Pollo",370.24,43,44,FALSE,3,0.1
2022-05-15,"Guayaquil","Frutas",293.31,36,57,FALSE,5,0.07
2022-05-16,"Guayaquil","Carne",265.76,35,49,FALSE,2,0.05
2022-05-17,"Guayaquil","Leche",442.79,41,43,FALSE,5,0.05
2022-05-18,"Portoviejo","Atún",371.43,44,18,FALSE,3,0.08
2022-05-19,"Manta","Frutas",196.69,3,43,FALSE,3,0.02
2022-05-20,"Manta","Pan",355.26,9,30,FALSE,2,0.06
2022-05-21,"Guayaquil","Pollo",419.04,15,43,FALSE,5,0
2022-05-22,"Portoviejo","Leche",415.21,9,39,FALSE,2,0.09
2022-05-23,"Quito","Carne",90.35,29,32,FALSE,4,0.06
2022-05-24,"Guayaquil","Pan",182.21,1,52,TRUE,5,0.09
2022-05-25,"Quito","Pan",395.45,42,34,TRUE,5,0.02
2022-05-26,"Manta","Carne",388.52,30,24,FALSE,5,0.03
2022-05-27,"Quito","Leche",453.98,30,46,TRUE,2,0.03
2022-05-28,"Cuenca","Atún",77.81,2,41,FALSE,3,0.07
2022-05-29,"Portoviejo","Pan",168.9,25,46,FALSE,3,0.04
2022-05-30,"Guayaquil","Verduras",88.7,37,23,TRUE,2,0.08
2022-05-31,"Guayaquil","Arroz",80.76,39,23,FALSE,3,0.09
2022-06-01,"Manta","Frutas",428.42,13,22,FALSE,4,0.08
2022-06-02,"Manta","Leche",204.71,47,48,FALSE,1,0.02
2022-06-03,"Guayaquil","Atún",210.48,3,56,TRUE,2,0.02
2022-06-04,"Portoviejo","Pan",339.51,43,60,FALSE,5,0.01
2022-06-05,"Portoviejo","Arroz",234.16,26,58,FALSE,4,0.05
2022-06-06,"Cuenca","Atún",262.48,22,53,FALSE,4,0.04
2022-06-07,"Portoviejo","Leche",128.51,12,59,TRUE,4,0.06
2022-06-08,"Manta","Verduras",230.36,44,42,FALSE,1,0.09
2022-06-09,"Cuenca","Carne",213.94,29,32,TRUE,2,0
2022-06-10,"Quito","Frutas",181.84,6,57,FALSE,3,0.03
2022-06-11,"Portoviejo","Pan",111.64,19,44,FALSE,2,0.09
2022-06-12,"Cuenca","Carne",251.22,15,36,FALSE,4,0.03
2022-06-13,"Cuenca","Arroz",424.41,18,50,FALSE,1,0.08
2022-06-14,"Cuenca","Carne",63.47,44,19,FALSE,2,0.09
2022-06-15,"Cuenca","Pollo",221.85,14,53,TRUE,4,0.05
2022-06-16,"Portoviejo","Leche",117.73,9,59,FALSE,1,0.03
2022-06-17,"Portoviejo","Leche",105.31,46,19,FALSE,3,0.06
2022-06-18,"Cuenca","Verduras",346.58,9,23,FALSE,3,0.01
2022-06-19,"Quito","Pollo",475.79,32,29,FALSE,2,0.04
2022-06-20,"Quito","Arroz",265.52,36,32,FALSE,2,0.04
2022-06-21,"Cuenca","Leche",125.26,33,52,FALSE,5,0.05
2022-06-22,"Guayaquil","Atún",293.42,3,28,TRUE,3,0.05
2022-06-23,"Quito","Frutas",151.2,19,22,FALSE,5,0.07
2022-06-24,"Cuenca","Atún",346.64,30,40,FALSE,5,0.01
2022-06-25,"Guayaquil","Verduras",414.87,28,NA,FALSE,5,0.07
2022-06-26,"Guayaquil","Atún",370.93,13,53,FALSE,4,0.01
2022-06-27,"Manta","Frutas",202.21,5,36,FALSE,5,0.04
2022-06-28,"Manta","Pollo",186.84,34,52,FALSE,3,0.06
2022-06-29,"Guayaquil","Carne",277.91,35,21,TRUE,5,0.04
2022-06-30,"Manta","Frutas",417.76,39,59,FALSE,1,0.03
2022-07-01,"Quito","Leche",71.41,34,57,FALSE,5,0.05
2022-07-02,"Guayaquil","Arroz",64.26,31,41,FALSE,2,0.08
2022-07-03,"Manta","Carne",134.69,28,23,FALSE,4,0.01
2022-07-04,"Quito","Atún",227,43,54,FALSE,1,0.02
2022-07-05,"Cuenca","Frutas",205.75,4,23,FALSE,5,0.1
2022-07-06,"Manta","Verduras",443.56,7,23,FALSE,3,0.02
2022-07-07,"Manta","Pollo",219.94,29,22,FALSE,3,0.02
2022-07-08,"Guayaquil","Verduras",217.98,10,42,FALSE,5,0.07
2022-07-09,"Cuenca","Atún",275.84,18,52,FALSE,5,0.01
2022-07-10,"Guayaquil","Pollo",437.1,46,28,FALSE,3,0.04
2022-07-11,"Guayaquil","Pan",320.15,3,47,TRUE,2,0.03
2022-07-12,"Cuenca","Verduras",240.23,37,32,FALSE,2,0.04
2022-07-13,"Quito","Verduras",285.99,23,26,FALSE,1,0.09
2022-07-14,"Quito","Frutas",341.95,16,22,TRUE,1,0.06
2022-07-15,"Portoviejo","Atún",171.39,39,44,FALSE,4,0.07
2022-07-16,"Portoviejo","Atún",448.77,48,49,FALSE,5,0.1
2022-07-17,"Portoviejo","Pollo",460.3,38,19,TRUE,5,0.08
2022-07-18,"Guayaquil","Arroz",97.11,18,33,TRUE,4,0
2022-07-19,"Cuenca","Pan",279.6,41,45,FALSE,1,0.05
2022-07-20,"Cuenca","Carne",417.37,5,33,TRUE,2,0.03
2022-07-21,"Portoviejo","Verduras",402.45,17,NA,FALSE,1,0.03
2022-07-22,"Manta","Pollo",207.3,13,48,TRUE,3,0.09
2022-07-23,"Portoviejo","Arroz",370.95,45,58,FALSE,1,0.07
2022-07-24,"Guayaquil","Atún",130.17,30,30,FALSE,4,0.02
2022-07-25,"Cuenca","Pollo",356.36,18,47,FALSE,5,0.1
2022-07-26,"Portoviejo","Atún",57.96,45,36,FALSE,2,0.07
2022-07-27,"Manta","Pollo",53.32,47,44,FALSE,2,0.03
2022-07-28,"Quito","Arroz",158.18,23,54,TRUE,4,0.05
2022-07-29,"Quito","Pollo",80.41,4,60,FALSE,2,0.01
2022-07-30,"Cuenca","Pollo",111.13,22,20,FALSE,5,0.05
2022-07-31,"Quito","Frutas",342.66,4,36,FALSE,1,0.04
2022-08-01,"Portoviejo","Leche",146.12,34,22,FALSE,1,0.1
2022-08-02,"Cuenca","Pan",180.01,25,54,TRUE,3,0.09
2022-08-03,"Portoviejo","Carne",166.71,47,18,TRUE,2,0.01
2022-08-04,"Quito","Carne",494.44,41,49,FALSE,5,0.01
2022-08-05,"Cuenca","Atún",364.71,18,39,TRUE,2,0.05
2022-08-06,"Portoviejo","Pan",422.62,47,24,FALSE,4,0
2022-08-07,"Guayaquil","Pollo",316.2,47,56,FALSE,3,0.1
2022-08-08,"Quito","Carne",244.12,7,35,FALSE,3,0.06
2022-08-09,"Portoviejo","Carne",196.06,48,21,FALSE,3,0.06
2022-08-10,"Quito","Arroz",497.34,46,21,FALSE,4,0.06
2022-08-11,"Manta","Arroz",81.38,4,41,FALSE,4,0.05
2022-08-12,"Guayaquil","Arroz",312.06,48,53,FALSE,1,0.05
2022-08-13,"Manta","Leche",321.99,1,27,TRUE,2,0.1
2022-08-14,"Guayaquil","Pan",211,19,23,TRUE,3,0.07
2022-08-15,"Manta","Leche",429.94,7,19,FALSE,1,0.01
2022-08-16,"Portoviejo","Pan",66.32,29,53,FALSE,2,0.02
2022-08-17,"Portoviejo","Pan",304.27,42,31,FALSE,4,0.01
2022-08-18,"Manta","Verduras",446.8,15,44,FALSE,5,0.08
2022-08-19,"Quito","Carne",411.23,36,24,FALSE,2,0.03
2022-08-20,"Guayaquil","Atún",281.83,28,55,FALSE,2,0.09
2022-08-21,"Guayaquil","Pan",276.43,14,43,TRUE,5,0.02
2022-08-22,"Cuenca","Pan",321.2,23,31,TRUE,4,0.09
2022-08-23,"Quito","Pollo",93.81,46,27,FALSE,4,0.04
2022-08-24,"Cuenca","Pollo",70.98,27,60,FALSE,2,0.01
2022-08-25,"Guayaquil","Verduras",236.45,14,NA,FALSE,4,0.09
2022-08-26,"Cuenca","Arroz",214.74,16,46,TRUE,3,0.03
2022-08-27,"Guayaquil","Carne",247.63,18,22,FALSE,2,0.05
2022-08-28,"Guayaquil","Arroz",272.82,41,43,TRUE,4,0.08
2022-08-29,"Manta","Carne",390.64,7,26,FALSE,5,0.06
2022-08-30,"Quito","Leche",143.36,40,58,FALSE,3,0.08
2022-08-31,"Quito","Carne",148.91,10,49,FALSE,4,0.02
2022-09-01,"Quito","Carne",226.82,22,42,FALSE,5,0.01
2022-09-02,"Guayaquil","Leche",123.4,25,59,FALSE,4,0.06
2022-09-03,"Manta","Arroz",217.14,50,44,FALSE,4,0.08
2022-09-04,"Manta","Arroz",164.62,42,22,FALSE,5,0.02
2022-09-05,"Quito","Carne",393.66,22,21,TRUE,2,0.09
2022-09-06,"Portoviejo","Arroz",202.41,5,50,FALSE,1,0.01
2022-09-07,"Portoviejo","Arroz",171.07,26,49,FALSE,2,0.06
2022-09-08,"Guayaquil","Pollo",251.91,45,48,FALSE,5,0.02
2022-09-09,"Manta","Pan",390.53,9,50,FALSE,4,0.02
2022-09-10,"Manta","Pollo",200.37,43,33,FALSE,3,0.01
2022-09-11,"Portoviejo","Carne",298.47,40,44,FALSE,1,0.05
2022-09-12,"Portoviejo","Verduras",467.15,21,47,FALSE,1,0.08
2022-09-13,"Portoviejo","Pollo",87.9,33,37,FALSE,5,0.07
2022-09-14,"Guayaquil","Pollo",243.63,7,39,TRUE,3,0.04
2022-09-15,"Portoviejo","Verduras",396.61,2,56,FALSE,2,0.02
2022-09-16,"Manta","Leche",458.74,20,22,FALSE,2,0.02
2022-09-17,"Manta","Arroz",285.65,26,55,FALSE,5,0.03
2022-09-18,"Cuenca","Arroz",234.5,45,55,FALSE,2,0.05
2022-09-19,"Quito","Atún",249.86,49,40,FALSE,2,0.02
2022-09-20,"Quito","Atún",380.68,34,NA,FALSE,2,0.03
2022-09-21,"Quito","Verduras",366.24,43,28,FALSE,2,0.08
2022-09-22,"Quito","Carne",326.79,2,NA,TRUE,1,0.09
2022-09-23,"Cuenca","Verduras",364.61,29,28,FALSE,1,0.03
2022-09-24,"Portoviejo","Pollo",232.68,17,42,FALSE,1,0.06
2022-09-25,"Quito","Pollo",373.54,30,31,TRUE,1,0.08
2022-09-26,"Portoviejo","Atún",308.5,33,60,FALSE,4,0.04
2022-09-27,"Guayaquil","Atún",228.75,43,50,FALSE,2,0.07
2022-09-28,"Cuenca","Atún",409.46,7,46,FALSE,1,0.05
2022-09-29,"Manta","Leche",396.69,27,34,FALSE,2,0.06
2022-09-30,"Manta","Carne",96.54,13,23,FALSE,5,0.07
2022-10-01,"Quito","Atún",277.57,14,49,TRUE,2,0
2022-10-02,"Manta","Verduras",483.26,44,57,FALSE,2,0.1
2022-10-03,"Portoviejo","Pan",446.35,44,59,FALSE,1,0.09
2022-10-04,"Manta","Carne",232.24,27,20,FALSE,1,0.02
2022-10-05,"Cuenca","Pan",271.13,10,25,FALSE,4,0.09
2022-10-06,"Quito","Verduras",191.41,4,36,FALSE,1,0.02
2022-10-07,"Portoviejo","Pollo",478.69,29,30,FALSE,4,0.07
2022-10-08,"Manta","Pollo",191.35,42,58,FALSE,2,0.08
2022-10-09,"Portoviejo","Pan",209.63,14,22,FALSE,3,0.08
2022-10-10,"Guayaquil","Carne",276.98,24,19,FALSE,3,0.1
2022-10-11,"Manta","Arroz",119.3,29,24,FALSE,1,0.07
2022-10-12,"Quito","Arroz",393.33,4,47,FALSE,4,0.01
2022-10-13,"Manta","Verduras",368.74,22,31,FALSE,1,0.03
2022-10-14,"Manta","Pan",402.43,36,56,FALSE,5,0.01
2022-10-15,"Cuenca","Arroz",248.34,42,23,FALSE,1,0.04
2022-10-16,"Guayaquil","Carne",420.54,46,37,FALSE,4,0.03
2022-10-17,"Manta","Frutas",357.81,41,18,FALSE,4,0.06
2022-10-18,"Manta","Leche",481.67,10,21,FALSE,3,0.04
2022-10-19,"Portoviejo","Pan",106.34,25,38,FALSE,3,0.02
2022-10-20,"Manta","Frutas",335.91,50,43,FALSE,2,0.07
2022-10-21,"Quito","Leche",216.75,26,46,FALSE,5,0.04
2022-10-22,"Portoviejo","Pan",295.75,34,NA,FALSE,1,0.08
2022-10-23,"Guayaquil","Pan",302.07,32,27,TRUE,3,0.01
2022-10-24,"Quito","Atún",230.06,27,31,FALSE,3,0.09
2022-10-25,"Guayaquil","Frutas",73.04,36,49,FALSE,3,0.03
2022-10-26,"Guayaquil","Arroz",271.02,18,53,TRUE,4,0.01
2022-10-27,"Manta","Pan",338.07,15,25,FALSE,4,0.06
2022-10-28,"Portoviejo","Frutas",266.35,2,36,FALSE,5,0.03
2022-10-29,"Guayaquil","Pollo",364.98,38,41,FALSE,1,0.01
2022-10-30,"Manta","Arroz",66.25,2,32,FALSE,1,0.04
2022-10-31,"Manta","Carne",204.06,2,28,FALSE,5,0.05
2022-11-01,"Quito","Frutas",108.3,31,23,FALSE,2,0
2022-11-02,"Quito","Carne",415.49,5,30,FALSE,2,0.05
2022-11-03,"Portoviejo","Atún",172.73,10,27,FALSE,1,0.08
2022-11-04,"Guayaquil","Frutas",183.38,50,40,FALSE,1,0
2022-11-05,"Cuenca","Leche",380.37,41,53,FALSE,5,0.07
2022-11-06,"Guayaquil","Verduras",468.16,12,42,TRUE,3,0.05
2022-11-07,"Cuenca","Arroz",258.54,30,48,FALSE,5,0.06
2022-11-08,"Cuenca","Atún",336.33,23,21,FALSE,1,0.05
2022-11-09,"Portoviejo","Frutas",396.45,31,18,TRUE,3,0.03
2022-11-10,"Guayaquil","Frutas",99.94,27,34,TRUE,1,0.07
2022-11-11,"Quito","Frutas",459.45,44,58,FALSE,3,0.02
2022-11-12,"Quito","Arroz",250,44,42,FALSE,4,0.08
2022-11-13,"Cuenca","Verduras",120.07,45,19,FALSE,1,0.01
2022-11-14,"Quito","Frutas",493.51,39,42,FALSE,5,0.09
2022-11-15,"Cuenca","Frutas",137.62,16,39,FALSE,2,0.03
2022-11-16,"Guayaquil","Arroz",494.89,32,23,TRUE,1,0.02
2022-11-17,"Guayaquil","Verduras",268.37,3,23,TRUE,5,0.08
2022-11-18,"Quito","Pollo",306.53,47,22,TRUE,4,0.09
2022-11-19,"Cuenca","Verduras",187.29,50,54,FALSE,1,0.1
2022-11-20,"Manta","Arroz",354.95,41,49,FALSE,4,0.03
2022-11-21,"Manta","Verduras",110.59,30,26,FALSE,3,0.1
2022-11-22,"Cuenca","Pollo",83.58,41,21,FALSE,4,0.03
2022-11-23,"Manta","Verduras",238.08,46,39,FALSE,1,0.06
2022-11-24,"Cuenca","Arroz",342.05,3,60,TRUE,3,0.09
2022-11-25,"Guayaquil","Frutas",86.95,33,38,FALSE,2,0.04
2022-11-26,"Guayaquil","Pan",361.55,19,27,FALSE,2,0.06
2022-11-27,"Portoviejo","Leche",336.69,41,46,FALSE,1,0.06
2022-11-28,"Manta","Pollo",244.13,42,37,TRUE,3,0.02
2022-11-29,"Cuenca","Arroz",396.56,8,19,FALSE,5,0.09
2022-11-30,"Portoviejo","Atún",305.08,41,53,FALSE,3,0.02
2022-12-01,"Cuenca","Leche",459.76,39,NA,FALSE,2,0.1
2022-12-02,"Cuenca","Leche",415.19,48,27,FALSE,4,0.03
2022-12-03,"Guayaquil","Frutas",76.52,25,43,FALSE,1,0
2022-12-04,"Guayaquil","Carne",424.14,12,47,FALSE,4,0.08
2022-12-05,"Quito","Frutas",479.4,37,46,FALSE,2,0.05
2022-12-06,"Cuenca","Atún",370.69,9,20,TRUE,5,0.02
2022-12-07,"Guayaquil","Frutas",226.43,44,57,FALSE,4,0.06
2022-12-08,"Quito","Leche",233.61,48,56,FALSE,4,0.04
2022-12-09,"Portoviejo","Atún",320.57,17,42,TRUE,4,0.01
2022-12-10,"Cuenca","Carne",78.08,4,46,FALSE,4,0.03
2022-12-11,"Portoviejo","Verduras",182.18,9,34,FALSE,4,0.03
2022-12-12,"Manta","Verduras",459.17,7,18,FALSE,4,0.02
2022-12-13,"Guayaquil","Arroz",191.41,32,34,FALSE,5,0.02
2022-12-14,"Manta","Frutas",172.13,15,47,FALSE,3,0.03
2022-12-15,"Manta","Verduras",62.59,2,58,FALSE,5,0.05
2022-12-16,"Guayaquil","Leche",369.37,21,35,FALSE,3,0.02
2022-12-17,"Quito","Verduras",178.73,10,33,FALSE,1,0.09
2022-12-18,"Quito","Verduras",119.96,25,18,FALSE,2,0.04
2022-12-19,"Cuenca","Arroz",327.4,23,38,FALSE,4,0.08
2022-12-20,"Quito","Atún",392.35,7,39,FALSE,5,0.02
2022-12-21,"Quito","Atún",138.25,34,37,FALSE,4,0.04
2022-12-22,"Portoviejo","Leche",113.03,47,32,TRUE,4,0.03
2022-12-23,"Cuenca","Carne",185.47,16,19,FALSE,4,0
2022-12-24,"Portoviejo","Pan",320.79,33,41,FALSE,5,0.08
2022-12-25,"Guayaquil","Carne",109.29,33,28,FALSE,3,0.06
2022-12-26,"Manta","Pan",239.47,12,54,FALSE,3,0.05
2022-12-27,"Portoviejo","Atún",149.91,11,26,FALSE,4,0.03
2022-12-28,"Quito","Atún",444.84,2,24,FALSE,5,0.01
2022-12-29,"Quito","Atún",95.77,6,28,FALSE,3,0.01
2022-12-30,"Manta","Leche",483.07,49,35,TRUE,2,0.07
2022-12-31,"Quito","Verduras",287.88,5,28,FALSE,2,0.09
2023-01-01,"Quito","Pan",249.71,34,32,FALSE,4,0.07
2023-01-02,"Guayaquil","Frutas",271.23,24,44,TRUE,4,0.1
2023-01-03,"Manta","Frutas",197.15,42,51,FALSE,1,0.1
2023-01-04,"Quito","Atún",411.99,45,45,FALSE,3,0.02
2023-01-05,"Portoviejo","Pollo",263.34,35,23,FALSE,2,0.1
2023-01-06,"Cuenca","Atún",119.31,3,27,FALSE,4,0.1
2023-01-07,"Cuenca","Arroz",301.08,49,57,FALSE,5,0.01
2023-01-08,"Quito","Carne",98.76,16,58,FALSE,1,0.04
2023-01-09,"Guayaquil","Arroz",347.86,15,37,FALSE,1,0.1
2023-01-10,"Cuenca","Frutas",312.67,4,50,FALSE,1,0.01
2023-01-11,"Portoviejo","Pan",55.58,14,54,FALSE,5,0.05
2023-01-12,"Cuenca","Pan",152.26,40,48,FALSE,1,0.07
2023-01-13,"Cuenca","Frutas",78.65,29,41,FALSE,2,0.05
2023-01-14,"Quito","Frutas",316.07,41,55,FALSE,2,0.08
2023-01-15,"Quito","Carne",105.33,36,24,FALSE,3,0
2023-01-16,"Cuenca","Pan",346.29,35,55,FALSE,1,0.05
2023-01-17,"Cuenca","Leche",458.46,7,20,FALSE,1,0.09
2023-01-18,"Guayaquil","Frutas",86.05,22,48,TRUE,4,0.07
2023-01-19,"Portoviejo","Pollo",126.85,17,45,FALSE,1,0.03
2023-01-20,"Quito","Pollo",176.21,7,28,TRUE,4,0.02
2023-01-21,"Guayaquil","Atún",268.24,17,44,FALSE,3,0.04
2023-01-22,"Cuenca","Carne",428.6,9,18,FALSE,3,0.07
2023-01-23,"Manta","Pollo",117.5,26,31,TRUE,1,0.09
2023-01-24,"Guayaquil","Leche",137.45,20,25,FALSE,2,0
2023-01-25,"Portoviejo","Pan",278.7,33,59,FALSE,4,0.01
2023-01-26,"Portoviejo","Verduras",310.31,14,36,TRUE,3,0.07
2023-01-27,"Guayaquil","Verduras",253.52,38,21,TRUE,2,0
2023-01-28,"Cuenca","Atún",76.61,36,33,FALSE,2,0.08
2023-01-29,"Guayaquil","Leche",388.34,14,46,FALSE,5,0.09
2023-01-30,"Cuenca","Pan",269.44,14,32,FALSE,2,0.07
2023-01-31,"Quito","Arroz",90.92,17,30,TRUE,4,0.03
2023-02-01,"Portoviejo","Pan",77.03,31,51,FALSE,2,0.03
2023-02-02,"Cuenca","Atún",430.7,45,47,TRUE,3,0.09
2023-02-03,"Quito","Frutas",281.65,24,54,FALSE,3,0.04
2023-02-04,"Manta","Atún",264.32,30,18,FALSE,3,0.05
2023-02-05,"Quito","Arroz",482.48,40,27,FALSE,1,0
2023-02-06,"Quito","Verduras",281.63,49,21,TRUE,4,0.09
2023-02-07,"Cuenca","Atún",202.98,6,34,FALSE,2,0.01
2023-02-08,"Guayaquil","Carne",281.82,28,NA,FALSE,5,0
2023-02-09,"Manta","Pan",263.47,42,25,TRUE,1,0.08
2023-02-10,"Quito","Pan",313.31,36,57,FALSE,5,0.01
2023-02-11,"Manta","Verduras",114.35,22,57,TRUE,2,0.04
